COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_CURRENCY,FACILITY_NR,DEAL_ID,CUR_RT,SECURED_LGD,RECOVER_RANK,COLLATERAL_VALUE_POST_HAIRCUT,EAD_POST_CCF,AS_OF_DT,ON_OFF_IND,DEAL_ALLOCATED_COLLATERAL_ON,DEAL_ALLOCATED_COLLATERAL_OFF,SNAPSHOT_DTE,PRIN_REM,ACCR_INT,EAD,DTE,FWD_INX,FORWARD_LOOKING_ADJ_ALLOCATED_COLLATERAL_VALUE,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_1,CORRESPONDING_TOTAL_EXPOSURE_PRE_CCF_2,SECURED_PORTION_1,SECURED_PORTION_2,UNSECURED_LGD,FINAL_LGD_1,FINAL_LGD_2
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2028-03-31,139339.6641519774,37.7109689376,139377.375120915,2028-03-31,0.038,1705654.056,139377.375120915,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2032-09-30,145477.9681845128,70.704647339,145548.6728318518,2032-09-30,0.04,6088773.600000001,145548.6728318518,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2027-12-31,145922.6440123564,39.4925904919,145962.1366028483,2027-12-31,0.025,1684292.2999999998,145962.1366028483,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001013113:3:0,G007,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.01323263406751829,15,79999999999,110718.38,2024-12-31,N,79999999999.0,0.0,2025-12-31,149424.2732600377,283.8438554861,149708.1171155238,2025-12-31,0.005,80399999998.995,149708.1171155238,110946.09,1.0,1.0,0.52,0.01323263406751829,0.01323263406751829
CLS:180000000000000001013113:2:1,P002,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.0026606472818283544,31,2695384,110718.38,2024-12-31,N,2695383.9999999995,0.0,2025-12-31,149424.2732600377,283.8438554861,149708.1171155238,2025-12-31,0.005,2708860.9199999995,149708.1171155238,110946.09,1.0,1.0,0.52,0.0026606472818283544,0.0026606472818283544
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2027-12-31,151450.1524496925,94.3310807866,151544.4835304792,2027-12-31,0.025,3931944.0749999997,151544.4835304792,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2027-09-30,152465.5577692561,30.9464795602,152496.5042488164,2027-09-30,0.026,1685935.512,152496.5042488164,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2026-03-31,152888.7517484998,144.8716572442,153033.623405744,2026-03-31,0.018,3817870.552,153033.623405744,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2027-06-30,158957.8973208591,32.2642529392,158990.1615737983,2027-06-30,0.028,1689221.936,158990.1615737983,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001013113:3:0,G007,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.01323263406751829,15,79999999999,110718.38,2024-12-31,N,79999999999.0,0.0,2025-09-30,161090.298432932,294.2242990904,161384.5227320224,2025-09-30,0.006,80479999998.994,161384.5227320224,110946.09,1.0,1.0,0.52,0.01323263406751829,0.01323263406751829
CLS:180000000000000001013113:2:1,P002,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.0026606472818283544,31,2695384,110718.38,2024-12-31,N,2695383.9999999995,0.0,2025-09-30,161090.298432932,294.2242990904,161384.5227320224,2025-09-30,0.006,2711556.3039999995,161384.5227320224,110946.09,1.0,1.0,0.52,0.0026606472818283544,0.0026606472818283544
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2032-06-30,163535.4003275331,79.4808516498,163614.8811791829,2032-06-30,0.043,6106337.369999999,163614.8811791829,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2027-03-31,165409.7866592155,44.7666022782,165454.5532614937,2027-03-31,0.029,1690865.1479999998,165454.5532614937,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2028-12-31,170135.2605762516,0.0,170135.2605762516,2028-12-31,0.035,20515882207.527775,170135.2605762516,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2028-12-31,170135.2605762516,0.0,170135.2605762516,2028-12-31,0.035,11437186.77,170135.2605762516,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2027-09-30,171175.8883049256,91.3821935692,171267.2704984948,2027-09-30,0.026,3935780.1180000002,171267.2704984948,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2026-12-31,171844.0548226168,46.5079764112,171890.562799028,2026-12-31,0.03,1692508.36,171890.562799028,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2025-12-31,172635.9535570337,163.583366374,172799.5369234077,2025-12-31,0.005,3769115.82,172799.5369234077,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001013113:3:0,G007,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.01323263406751829,15,79999999999,110718.38,2024-12-31,N,79999999999.0,0.0,2025-06-30,172667.1047214643,315.3688233049,172982.4735447692,2025-06-30,0.007,80559999998.993,172982.4735447692,110946.09,1.0,1.0,0.52,0.01323263406751829,0.01323263406751829
CLS:180000000000000001013113:2:1,P002,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.0026606472818283544,31,2695384,110718.38,2024-12-31,N,2695383.9999999995,0.0,2025-06-30,172667.1047214643,315.3688233049,172982.4735447692,2025-06-30,0.007,2714251.687999999,172982.4735447692,110946.09,1.0,1.0,0.52,0.0026606472818283544,0.0026606472818283544
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2026-09-30,178227.880338254,36.1755503122,178264.0558885662,2026-09-30,0.015,1667860.18,178264.0558885662,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2032-03-31,181458.2787532659,102.8944374211,181561.173190687,2032-03-31,0.044,6112191.96,181561.173190687,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2027-12-31,181968.483762799,332.6831579069,182301.1669207059,2027-12-31,0.025,20329942.25,182301.1669207059,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001013113:3:0,G007,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.01323263406751829,15,79999999999,110718.38,2024-12-31,N,79999999999.0,0.0,2025-03-31,184166.1219878143,349.8388914629,184515.9608792772,2025-03-31,0.008,80639999998.992,184515.9608792772,110946.09,1.0,1.0,0.52,0.01323263406751829,0.01323263406751829
CLS:180000000000000001013113:2:1,P002,HKD,CLS:0001338103,ALS:18100694000000000015315238,2.7,0.0026606472818283544,31,2695384,110718.38,2024-12-31,N,2695383.9999999995,0.0,2025-03-31,184166.1219878143,349.8388914629,184515.9608792772,2025-03-31,0.008,2716947.0719999997,184515.9608792772,110946.09,1.0,1.0,0.52,0.0026606472818283544,0.0026606472818283544
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2026-06-30,184560.3759338633,37.4608795917,184597.836813455,2026-06-30,0.017,1671146.6039999998,184597.836813455,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2027-12-31,189234.6333240142,352.7986785719,189587.4320025861,2027-12-31,0.025,11879153.45,189587.4320025861,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2027-06-30,190726.8752536769,101.8194817381,190828.694735415,2027-06-30,0.028,3943452.204,190828.694735415,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2026-03-31,190853.4130781371,51.6526803478,190905.0657584849,2026-03-31,0.018,1672789.816,190905.0657584849,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2025-09-30,192252.1484449299,169.1530057233,192421.3014506532,2025-09-30,0.006,3772866.184,192421.3014506532,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2025-12-31,197133.2361009197,53.3522553568,197186.5883562764,2025-12-31,0.005,1651428.0599999998,197186.5883562764,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2031-12-31,199262.7053941778,112.9902923769,199375.6956865548,2031-12-31,0.045,6118046.55,199375.6956865548,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2025-09-30,203361.8535763008,41.2770827531,203403.1306590538,2025-09-30,0.006,1653071.272,203403.1306590538,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2025-06-30,209538.4038489894,42.5307592526,209580.934608242,2025-06-30,0.007,1654714.484,209580.934608242,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2027-03-31,210117.8966223912,130.8724221165,210248.7690445077,2027-03-31,0.029,3947288.2469999995,210248.7690445077,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2025-06-30,211734.5612184338,186.2946018305,211920.8558202643,2025-06-30,0.007,3776616.5479999995,211920.8558202643,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2025-03-31,215676.4632429387,58.3708052938,215734.8340482325,2025-03-31,0.008,1656357.696,215734.8340482325,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001016707:1:1,P001,HKD,CLS:0001371363,ALS:18100709000000000015388679,2.5,0.024390243902438935,30,1643212,216424.17,2024-12-31,N,1643212.0,0.0,2024-12-31,216424.17,73.92,216498.09,2024-12-31,0.0,1643212.0,216498.09,216498.09,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2031-09-30,216937.4398521742,105.4351072591,217042.8749594332,2031-09-30,0.046,6123901.140000001,217042.8749594332,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001406211,IMEX:894152215982:001:Finance:LC-I::USD,6.84113,0.032545021857328105,15,159999999998,40571234.066,2024-12-31,N,356008213.1550606,0.0,2024-12-31,225001.78,0.0,225001.78,2024-12-31,0.0,356008213.1550606,225001.78,225001.78,1.0,1.0,0.52,0.032545021857328105,0.032545021857328105
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001406211,IMEX:894152215982:001:Finance:LC-I::USD,6.84113,0.03892580528812628,26,4,81142468.132,2024-12-31,N,0.008900205328987767,0.0,2024-12-31,225001.78,0.0,225001.78,2024-12-31,0.0,0.008900205328987767,0.008900205328987767,225001.78,1.0,3.955615519569564e-08,0.52,0.03892580528812628,0.5199999809705546
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001406211,IMEX:894152215982:001:Finance:LC-I::USD,6.84113,0.04526450469629739,47,26875334,40571234.066,2024-12-31,N,104732.53497134153,0.0,2024-12-31,225001.78,0.0,225001.78,2024-12-31,0.0,104732.53497134153,104732.53497134153,225001.78,1.0,0.46547425078744503,0.52,0.04526450469629739,0.29902285100130244
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405104,IMEX:894333145304:001:Finance:INDI::USD,6.70924,0.031947331186270356,15,159999999998,152869003.273,2024-12-31,N,1032032023.4674994,0.0,2024-12-31,225288.37,2435.22,227723.59,2024-12-31,0.0,1032032023.4674994,227723.59,227723.59,1.0,1.0,0.52,0.031947331186270356,0.031947331186270356
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405104,IMEX:894333145304:001:Finance:INDI::USD,6.70924,0.03821326290592575,26,4,305738006.546,2024-12-31,N,0.02580080058701,0.0,2024-12-31,225288.37,2435.22,227723.59,2024-12-31,0.0,0.02580080058701,0.02580080058701,227723.59,1.0,1.1329876095405838e-07,0.52,0.03821326290592575,0.5199999454141596
CLS:180000000000000000101793:3:0,T003,USD,CLS:0001405104,IMEX:894333145304:001:Finance:INDI::USD,6.70924,0.04443863701794237,47,26875334,152869003.273,2024-12-31,N,303609.09101351677,0.0,2024-12-31,225288.37,2435.22,227723.59,2024-12-31,0.0,303609.09101351677,227723.59,227723.59,1.0,1.0,0.52,0.04443863701794237,0.04443863701794237
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2026-12-31,229388.5757941716,142.8752095972,229531.4510037688,2026-12-31,0.03,3951124.29,229531.4510037688,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2028-09-30,229592.7655037805,0.0,229592.7655037805,2028-09-30,0.036,20535704315.94085,229592.7655037805,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2028-09-30,229592.7655037805,0.0,229592.7655037805,2028-09-30,0.036,11448237.192,229592.7655037805,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2025-03-31,231095.6269364114,218.9775642307,231314.6045006421,2025-03-31,0.008,3780366.912,231314.6045006421,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2031-06-30,234464.4460508843,113.9535159752,234578.3995668594,2031-06-30,0.047,6129755.7299999995,234578.3995668594,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001017454:1:1,P001,HKD,CLS:0001370471,ALS:18100694000000000015386218,2.5,0.024390243902438935,30,3750364,239324.31,2024-12-31,N,3750364.0,0.0,2024-12-31,239324.31,250.93,239575.24,2024-12-31,0.0,3750364.0,239575.24,239575.24,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2026-09-30,248485.980887378,132.6541619239,248618.635049302,2026-09-30,0.015,3893583.6449999996,248618.635049302,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2027-09-30,249169.5127424253,444.3226820538,249613.835424479,2027-09-30,0.026,11890742.868,249613.835424479,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2031-03-31,251860.8357526059,142.8156333304,252003.6513859362,2031-03-31,0.048,6135610.32,252003.6513859362,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2026-06-30,267406.8815233152,142.7550787151,267549.6366020303,2026-06-30,0.017,3901255.7309999997,267549.6366020303,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2030-12-31,269169.1038625766,152.6301456367,269321.7340082132,2030-12-31,0.049,6141464.909999999,269321.7340082132,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2026-03-31,286172.951856491,178.2434907056,286351.1953471966,2026-03-31,0.018,3905091.774,286351.1953471966,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2030-09-30,286330.5598905084,139.16128684,286469.7211773484,2030-09-30,0.05,6147319.5,286469.7211773484,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001010379:10:0,G007,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.012270403350410297,15,79999999999,1087601.33,2024-12-31,N,19822108413.070316,0.0,2028-06-30,288679.9980166215,0.0,288679.9980166215,2028-06-30,0.037,20555526424.353916,288679.9980166215,1087675.62,1.0,1.0,0.52,0.012270403350410297,0.012270403350410297
CLS:180000000000000001010379:11:1,P001,HKD,CLS:0001379889,ALS:18100724000000000016429059,2.5,0.024390243902438935,30,11050422,1087601.33,2024-12-31,N,11050422.0,0.0,2028-06-30,288679.9980166215,0.0,288679.9980166215,2028-06-30,0.037,11459287.614,288679.9980166215,1087675.62,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001017888:1:1,P001,HKD,CLS:0001377574,ALS:18100711000000000015407728,2.5,0.024390243902438935,30,19834090,1442929.7,2024-12-31,N,19834090.0,0.0,2027-09-30,296292.9148222262,521.6158679687,296814.5306901948,2027-09-30,0.026,20349776.34,296814.5306901948,1445787.96,1.0,1.0,0.52,0.024390243902438935,0.024390243902438935
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2030-06-30,303342.478160831,147.4293544854,303489.9075153164,2030-06-30,0.045,6118046.55,303489.9075153164,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2025-12-31,304837.1947142868,189.8685579133,305027.0632722,2025-12-31,0.005,3855223.2149999994,305027.0632722,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001019961:1:1,P001,HKD,CLS:0001391576,ALS:18100694000000000015436495,3.0,0.029126213592232997,30,11589418,852959.11,2024-12-31,N,11589418.0,0.0,2027-06-30,308642.6474745892,550.3760368302,309193.0235114194,2027-06-30,0.028,11913921.704,309193.0235114194,854683.67,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.03265226144635058,15,159999999998,171346799.51,2024-12-31,N,816107305.9145362,0.0,2024-12-31,311850.0,4103.19,315953.19,2024-12-31,0.0,816107305.9145362,315953.19,315953.19,1.0,1.0,0.52,0.03265226144635058,0.03265226144635058
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.03905364262816724,26,4,342693599.02,2024-12-31,N,0.02040268264811844,0.0,2024-12-31,311850.0,4103.19,315953.19,2024-12-31,0.0,0.02040268264811844,0.02040268264811844,315953.19,1.0,6.457501710338306e-08,0.52,0.03905364262816724,0.5199999689428807
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010914414:004:Finance:T/R::USD,6.86482,0.045412662951109906,47,63651116,856733997.55,2024-12-31,N,432988.195950306,0.0,2024-12-31,311850.0,4103.19,315953.19,2024-12-31,0.0,432988.195950306,315953.19,315953.19,1.0,1.0,0.52,0.045412662951109906,0.045412662951109906
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2030-03-31,320227.6033041738,181.5824514323,320409.1857556061,2030-03-31,0.046,6123901.140000001,320409.1857556061,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
CLS:180000000000000001021710:1:1,P001,HKD,CLS:0001412100,ALS:18100742000000000015463369,3.3,0.031945788964181876,30,3836043,349693.29,2024-12-31,N,3836043.0,0.0,2025-09-30,323326.34156739,172.6076646875,323498.9492320775,2025-09-30,0.006,3859059.258,323498.9492320775,349945.53,1.0,1.0,0.52,0.031945788964181876,0.031945788964181876
CLS:180000000000000001013009:1:1,P001,HKD,CLS:0001332751,ALS:18100694000000000015306689,2.75,0.02676399026763998,30,8841945,342547.28,2024-12-31,N,8841945.0,0.0,2026-12-31,332720.5709149136,494.9576881911,333215.5286031047,2026-12-31,0.03,9107203.35,333215.5286031047,343102.98,1.0,1.0,0.52,0.02676399026763998,0.02676399026763998
CLS:180000000000000000101793:19:0,G007,HKD,CLS:0001405155,IMEX:894010911337:003:Finance:T/R::USD,6.70701,0.03193721588937959,15,159999999998,171346799.51,2024-12-31,N,854969558.577133,0.0,2024-12-31,326700.0,7961.47,334661.47,2024-12-31,0.0,854969558.577133,334661.47,334661.47,1.0,1.0,0.52,0.03193721588937959,0.03193721588937959
CLS:180000000000000000101793:1:0,O009,HKD,CLS:0001405155,IMEX:894010911337:003:Finance:T/R::USD,6.70701,0.03820120310520991,26,4,342693599.02,2024-12-31,N,0.021374238964695508,0.0,2024-12-31,326700.0,7961.47,334661.47,2024-12-31,0.0,0.021374238964695508,0.021374238964695508,334661.47,1.0,6.386823964137703e-08,0.52,0.03820120310520991,0.519999969228359
CLS:180000000000000000101793:76:0,T003,EUR,CLS:0001405155,IMEX:894010911337:003:Finance:T/R::USD,6.70701,0.04442465830546838,47,63651116,856733997.55,2024-12-31,N,453606.6814717491,0.0,2024-12-31,326700.0,7961.47,334661.47,2024-12-31,0.0,453606.6814717491,334661.47,334661.47,1.0,1.0,0.52,0.04442465830546838,0.04442465830546838
CLS:180000000000000001007207:1:1,P001,HKD,CLS:0001269657,ALS:18100694000000000015216959,3.0,0.029126213592232997,30,5854590,687486.87,2024-12-31,N,5854590.0,0.0,2029-12-31,337039.393637721,191.1154400636,337230.5090777846,2029-12-31,0.047,6129755.7299999995,337230.5090777846,687937.68,1.0,1.0,0.52,0.029126213592232997,0.029126213592232997
